VIDEOA,DESCA,VIDEOB,DESCB,VIDEOC,DESCC,VIDEOD,DESCD,VIDEOE,DESCE
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190827.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190842.mp4,"The green block right of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190856.mp4,"The green block right of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190910.mp4,"This green block right of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190924.mp4,"This green block left of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190938.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-190952.mp4,"The green block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191006.mp4,"The green block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191021.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191035.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191049.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191103.mp4,"The red block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191117.mp4,"The red block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191132.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191146.mp4,"That red block right of the purple block and behind the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191200.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191214.mp4,"The purple block in front of the plate and in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191229.mp4,"The purple block in front of the red block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191243.mp4,"That purple block in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-191258.mp4,"This purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192100.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192114.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192128.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192143.mp4,"That red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192157.mp4,"That red block right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192210.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192224.mp4,"The purple block left of the green block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192238.mp4,"The purple block left of the green block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192253.mp4,"This purple block in front of the plate and left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192307.mp4,"That purple block left of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192321.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192334.mp4,"The green block right of the purple block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192349.mp4,"The green block right of the purple block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192403.mp4,"This green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192417.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192431.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192444.mp4,"The green block left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192458.mp4,"The green block left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192512.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192526.mp4,"That green block left of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192540.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192553.mp4,"The red block right of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192608.mp4,"The red block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192622.mp4,"That red block right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192636.mp4,"That red block right of the purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192650.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192704.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192718.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192732.mp4,"That purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192746.mp4,"This purple block left of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192803.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192818.mp4,"The red block behind the cup and behind the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192832.mp4,"The red block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192846.mp4,"That red block behind the cup and behind the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192901.mp4,"That red block behind the cup and behind the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192915.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192929.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192943.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-192957.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193011.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193025.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193038.mp4,"The green block behind the cup, right of the red block and in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193053.mp4,"The green block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193107.mp4,"That green block right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193121.mp4,"That green block behind the cup, right of the red block and in front of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193135.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193149.mp4,"The green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193203.mp4,"The green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193216.mp4,"That green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193230.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193244.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193258.mp4,"The red block left of the purple block and left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193312.mp4,"The red block left of the purple block and left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193326.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193340.mp4,"This red block left of the purple block and left of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193354.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193408.mp4,"The purple block left of the green block and right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193423.mp4,"The purple block left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193438.mp4,"This purple block right of the red block and left of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193452.mp4,"That purple block left of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193509.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193524.mp4,"The red block right of the green block, right of the plate and behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193538.mp4,"The red block right of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193552.mp4,"That red block behind the cup, right of the plate and right of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193607.mp4,"That red block right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193621.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193635.mp4,"The purple block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193649.mp4,"The purple block left of the red block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193703.mp4,"This purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193718.mp4,"This purple block left of the red block and in front of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193732.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193746.mp4,"The green block right of the plate and behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193800.mp4,"The green block behind the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193814.mp4,"That green block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193828.mp4,"That green block right of the plate and left of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193842.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193856.mp4,"The green block right of the plate, behind the red block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193911.mp4,"The green block behind the red block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193925.mp4,"That green block behind the red block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193939.mp4,"This green block behind the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-193954.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194007.mp4,"The red block in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194022.mp4,"The red block right of the purple block, in front of the green block and in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194036.mp4,"That red block in front of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194050.mp4,"This red block right of the purple block, in front of the green block and in front of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194105.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194119.mp4,"The purple block behind the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194133.mp4,"The purple block behind the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194147.mp4,"That purple block behind the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194201.mp4,"That purple block behind the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194219.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194233.mp4,"The red block in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194248.mp4,"The red block in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194302.mp4,"This red block in front of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194316.mp4,"This red block in front of the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194330.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194344.mp4,"The purple block right of the green block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194358.mp4,"The purple block right of the green block and right of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194413.mp4,"That purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194427.mp4,"This purple block right of the green block and right of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194441.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194455.mp4,"The green block in front of the plate and left of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194509.mp4,"The green block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194524.mp4,"This green block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194538.mp4,"That green block in front of the plate and left of the purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194552.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194606.mp4,"The green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194621.mp4,"The green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194635.mp4,"That green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194649.mp4,"This green block left of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194703.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194717.mp4,"The red block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194731.mp4,"The red block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194746.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194800.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194814.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194828.mp4,"The purple block in front of the red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194842.mp4,"The purple block in front of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194856.mp4,"This purple block in front of the red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194911.mp4,"That purple block in front of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194928.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194943.mp4,"The red block behind the plate and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-194957.mp4,"The red block behind the plate and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195011.mp4,"That red block behind the plate and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195026.mp4,"That red block behind the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195040.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195054.mp4,"The purple block right of the red block, behind the other purple block and behind the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195109.mp4,"The purple block behind the green block and right of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195123.mp4,"That purple block right of the red block and behind the other purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195138.mp4,"That purple block right of the red block, right of the knife and behind the other purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195152.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195207.mp4,"The green block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195221.mp4,"The green block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195235.mp4,"That green block left of the plate and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195249.mp4,"This green block left of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195304.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195317.mp4,"The green block right of the other green block, right of the red block and right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195332.mp4,"The green block right of the plate, right of the red block and right of the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195346.mp4,"That green block right of the red block and right of the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195401.mp4,"That green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195415.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195429.mp4,"The red block right of the green block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195444.mp4,"The red block right of the green block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195458.mp4,"This red block right of the green block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195513.mp4,"This red block right of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195527.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195541.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195555.mp4,"The purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195609.mp4,"This purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195623.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195641.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195656.mp4,"The red block right of the other red block, right of the green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195710.mp4,"The red block right of the plate, left of the cup and right of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195725.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195739.mp4,"That red block left of the cup and right of the green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195753.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195807.mp4,"The purple block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195821.mp4,"The purple block in front of the cup and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195836.mp4,"This purple block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195850.mp4,"That purple block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195904.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195918.mp4,"The green block left of the red block, behind the other green block and left of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195933.mp4,"The green block left of the red block, left of the red block and behind the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-195947.mp4,"That green block left of the red block, left of the cup and left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200002.mp4,"That green block left of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200017.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200031.mp4,"The green block right of the knife and in front of the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200045.mp4,"The green block in front of the other green block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200100.mp4,"That green block right of the knife and in front of the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200115.mp4,"That green block right of the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200129.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200143.mp4,"The red block left of the cup and right of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200157.mp4,"The red block right of the green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200211.mp4,"That red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200226.mp4,"That red block right of the green block and left of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200240.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200254.mp4,"The purple block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200308.mp4,"The purple block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200323.mp4,"That purple block behind the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200337.mp4,"That purple block behind the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200354.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200409.mp4,"The red block right of the purple block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200424.mp4,"The red block right of the knife and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200438.mp4,"This red block right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200453.mp4,"This red block right of the knife."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200507.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200521.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200535.mp4,"The purple block left of the red block and right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200549.mp4,"This purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200604.mp4,"This purple block right of the knife and left of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200618.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200632.mp4,"The green block in front of the other green block, right of the cup and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200647.mp4,"The green block in front of the plate and in front of the other green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200701.mp4,"This green block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200716.mp4,"That green block in front of the other green block and right of the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200730.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200744.mp4,"The green block in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200758.mp4,"The green block right of the purple block, behind the other green block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200813.mp4,"That green block right of the purple block and in front of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200828.mp4,"That green block right of the purple block and in front of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200842.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200856.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200910.mp4,"The red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200925.mp4,"That red block right of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200939.mp4,"That red block right of the plate."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-200953.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-201007.mp4,"The purple block behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-201021.mp4,"The purple block left of the green block and behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-201036.mp4,"That purple block left of the green block and behind the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-201050.mp4,"That purple block behind the cup."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204705.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204720.mp4,"The red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204734.mp4,"The red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204748.mp4,"This red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204802.mp4,"That red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204816.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204830.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204844.mp4,"The purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204858.mp4,"That purple block left of the red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204912.mp4,"This purple block left of the red block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204926.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204940.mp4,"The green block in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-204954.mp4,"The green block right of the knife and in front of the cup.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205009.mp4,"This green block right of the knife.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205023.mp4,"This green block."
https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205037.mp4,"",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205050.mp4,"The green block left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205104.mp4,"The green block left of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205119.mp4,"That green block left of the cup and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-205133.mp4,"That green block left of the plate and left of the cup."
