HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEOA,Input.DESCA,Input.VIDEOB,Input.DESCB,Input.VIDEOC,Input.DESCC,Input.VIDEOD,Input.DESCD,Input.VIDEOE,Input.DESCE,Answer.A-rank,Answer.B-rank,Answer.C-rank,Answer.D-rank,Answer.E-rank,Answer.input-desc,Approve,Reject
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3KXIR214I4GT9NI2SKMR6R6SC3642E,A1PZZCC760U92H,Approved,Tue Jan 08 11:39:41 PST 2019,Tue Jan 08 11:42:12 PST 2019,Fri Jan 11 11:42:12 PST 2019,Tue Jan 08 15:53:00 PST 2019,,,151,100% (2/2),100% (2/2),100% (2/2),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,1,2,2,5,4,The red block between the purple blocks,,
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3OSWBBLG1EX7AZ4S9K8DZLUU2P1DXC,A10RNJJJXFDSZP,Approved,Tue Jan 08 11:44:00 PST 2019,Tue Jan 08 11:52:02 PST 2019,Fri Jan 11 11:52:02 PST 2019,Tue Jan 08 15:53:00 PST 2019,,,482,98% (47/48),98% (47/48),98% (47/48),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,4,5,1,3,2,,,
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3X4JMASXCM96YC0XSCS0VHJJPWZ0BQ,A2ZX5TLZPAQ2XD,Approved,Tue Jan 08 11:57:02 PST 2019,Tue Jan 08 12:13:20 PST 2019,Fri Jan 11 12:13:20 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,978,44% (4/9),44% (4/9),44% (4/9),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,5,2,1,4,3,"All options are ranked without too many ties, and a short optimal description is provided",,
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3YDGXNSEOZU4V2KR81VSGIJVY2U84F,AUIPOGXK5QGRX,Rejected,Tue Jan 08 11:26:58 PST 2019,Tue Jan 08 11:27:58 PST 2019,Fri Jan 11 11:27:58 PST 2019,,Tue Jan 08 11:33:17 PST 2019,"All rankings must be numbers in the range 1-5 (not 1-2-3-4-5 unless you confirm for me that that is intentional in the optional text), and not more that three ties are allowed",60,82% (14/17),82% (14/17),82% (14/17),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,3,2,6,5,7,RED,,
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3YHH42UU5BFIBLM9JPHU9KFO1QB0LB,A1M8X4XC7AR7UN,Approved,Tue Jan 08 11:20:41 PST 2019,Tue Jan 08 11:33:57 PST 2019,Fri Jan 11 11:33:57 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,796,100% (15/15),100% (15/15),100% (15/15),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,2,3,5,4,1,"That red block left of the plate, left of the purple block and behind the other red block.",,
32FESTC2NHQ32J6PEHXD7PHM2XJCUG,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:13 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 11:20:13 PST 2019,,,3ZSANO2JCF7WC2WP6GXGODGNZNHFSJ,A2UC4H3EHIMWGC,Approved,Tue Jan 08 11:48:48 PST 2019,Tue Jan 08 12:06:47 PST 2019,Fri Jan 11 12:06:47 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,1079,20% (4/20),20% (4/20),20% (4/20),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164710.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164724.mp4,"The red block in front of the cup, behind the other red block and left of the plate.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164738.mp4,"The red block left of the plate, left of the purple block and right of the purple block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164753.mp4,"That red block left of the plate, left of the purple block and behind the other red block.",https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-164807.mp4,That red block left of the purple block and right of the purple block.,4,5,3,2,1,"Some ties are allowed if you feel a few options are equally good, and the optional description may be left blank if you feel your #1 choice(s) can't be significantly improved upon",,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,36ZN444YTRY1O16M07MS75JEIQ5OIL,A27JY3V78RDGFY,Approved,Tue Jan 08 11:46:58 PST 2019,Tue Jan 08 12:02:23 PST 2019,Fri Jan 11 12:02:23 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,925,100% (56/56),100% (56/56),100% (56/56),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,3,2,5,4,1,,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3DY46V3X3PI3435PO87Z9QFIW8Q55H,A2EELTS09HUTSF,Approved,Tue Jan 08 11:34:31 PST 2019,Tue Jan 08 11:35:59 PST 2019,Fri Jan 11 11:35:59 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,88,64% (21/33),64% (21/33),64% (21/33),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,1,1,2,2,3,The central piece is the green block,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3G2UL9A02DEEABJMHKW1ZG7EJA176L,A1PG2LABKNCPK0,Approved,Tue Jan 08 11:48:07 PST 2019,Tue Jan 08 11:53:54 PST 2019,Fri Jan 11 11:53:54 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,347,98% (47/48),98% (47/48),98% (47/48),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,5,4,3,4,1,,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3HL8HNGX451E7N0QXAXP7IBX7ZQ9F0,AIBX0FFXVGV3G,Approved,Tue Jan 08 11:42:39 PST 2019,Tue Jan 08 11:43:34 PST 2019,Fri Jan 11 11:43:34 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,55,60% (3/5),60% (3/5),60% (3/5),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,4,3,5,1,2,,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3JNQLM5FT4MP7VPNYCL8S883YRC2LK,A1OL6SGGVGXH5J,Approved,Tue Jan 08 15:50:54 PST 2019,Tue Jan 08 15:52:36 PST 2019,Fri Jan 11 15:52:36 PST 2019,Tue Jan 08 16:03:12 PST 2019,,,102,100% (40/40),100% (40/40),100% (40/40),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,4,2,4,1,2,The red block behind the cup.,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3OS46CRSLFZGL1KIZIZH5UNH5S56V9,ANBFFQW64KNSI,Approved,Tue Jan 08 11:40:03 PST 2019,Tue Jan 08 11:46:58 PST 2019,Fri Jan 11 11:46:58 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,415,100% (1/1),100% (1/1),100% (1/1),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,2,3,4,5,1,The green block between the purple and red block loosest to the plate,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3P4RDNWND56NNQFPKUUNZ92SJWVJIX,A3AHAY1VIJDCGX,Approved,Tue Jan 08 11:47:10 PST 2019,Tue Jan 08 12:09:01 PST 2019,Fri Jan 11 12:09:01 PST 2019,Tue Jan 08 15:53:01 PST 2019,,,1311,86% (31/36),86% (31/36),86% (31/36),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,5,3,2,1,4,,,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3WT783CTPBHQS4VD4SLKQILKYM3CB4,ADFK3HW4HAH48,Rejected,Tue Jan 08 11:48:23 PST 2019,Tue Jan 08 12:10:44 PST 2019,Fri Jan 11 12:10:44 PST 2019,,Tue Jan 08 15:50:44 PST 2019,"Your answer may have been rejected because:
1) More than 3 items were tied.
2) Rankings were not given as a number 1-5 (i.e., text, or numbers outside 1-5 range).
3) Rankings were 1-2-3-4-5 or 5-4-3-2-1 without specifying that this was intentional. If you do not specify, I must be cautious and assume you are a bot.
4) You copied text from a ""good example"" into the optional field. Please don't do this as it looks like a bot trying to game the system.",1341,20% (8/41),20% (8/41),20% (8/41),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,1,5,3,2,4,"All options are ranked without too many ties, and a short optimal description is provided",,
32FESTC2NHQ32J6PEHXD7PHM2XJUCY,3KAKS2ULSEKK0JBALT7YP4TOEL1MTH,Rank descriptions of objects by naturalness,"View 5 videos of a virtual avatar describing or indicating an object in a scene, and rank the descriptions by which you think is most natural","object, description, ranking, referring, expression",$0.10,Tue Jan 08 11:20:08 PST 2019,9,BatchId:3493581;OriginalHitTemplateId:928390828;,1800,259200,Fri Jan 18 15:50:45 PST 2019,,,3XM0HYN6NKZ7TWG1JO9GBQQC02TPET,A15TLEMC9O4ZUD,Approved,Tue Jan 08 11:43:12 PST 2019,Tue Jan 08 12:06:13 PST 2019,Fri Jan 11 12:06:13 PST 2019,Tue Jan 08 15:53:02 PST 2019,,,1381,100% (6/6),100% (6/6),100% (6/6),https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115756.mp4,,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115810.mp4,The green block behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115824.mp4,The green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115838.mp4,That green block left of the plate and behind the red block.,https://s3.amazonaws.com/emre-videos/emre_vid/EMRE-2019-01-07-115852.mp4,That green block.,3,2,5,1,4,That green block left of the plate and behind the red block.,,
